Lat,Long,Alt
44.4444,-92.2222,114998.488
44.4444,-92.2222,114993.188
44.4444,-92.2222,114987.888
44.4444,-92.2222,114982.588
44.4444,-92.2222,114977.288
44.4444,-92.2222,114971.988
44.4444,-92.2222,114966.688
44.4444,-92.2222,114961.388
44.4444,-92.2222,114956.088
44.4444,-92.2222,114950.788
44.4444,-92.2222,114945.488
44.4444,-92.2222,114940.188
44.4444,-92.2222,114934.888
44.4444,-92.2222,114929.588
44.4444,-92.2222,114924.288
44.4444,-92.2222,114918.988
44.4444,-92.2222,114913.688
44.4444,-92.2222,114908.388
44.4444,-92.2222,114903.088
44.4444,-92.2222,114897.788
44.4444,-92.2222,114892.488
44.4444,-92.2222,114887.188
44.4444,-92.2222,114881.888
44.4444,-92.2222,114876.588
44.4444,-92.2222,114871.288
44.4444,-92.2222,114865.988
44.4444,-92.2222,114860.688
44.4444,-92.2222,114855.388
44.4444,-92.2222,114850.088
44.4444,-92.2222,114844.788
44.4444,-92.2222,114839.488
44.4444,-92.2222,114834.188
44.4444,-92.2222,114828.888
44.4444,-92.2222,114823.588
44.4444,-92.2222,114818.288
44.4444,-92.2222,114812.988
44.4444,-92.2222,114807.688
44.4444,-92.2222,114802.388
44.4444,-92.2222,114797.088
44.4444,-92.2222,114791.788
44.4444,-92.2222,114786.488
44.4444,-92.2222,114781.188
44.4444,-92.2222,114775.888
44.4444,-92.2222,114770.588
44.4444,-92.2222,114765.288
44.4444,-92.2222,114759.988
44.4444,-92.2222,114754.688
44.4444,-92.2222,114749.388
44.4444,-92.2222,114744.088
44.4444,-92.2222,114738.788
44.4444,-92.2222,114733.488
44.4444,-92.2222,114728.188
44.4444,-92.2222,114722.888
44.4444,-92.2222,114717.588
44.4444,-92.2222,114712.288
44.4444,-92.2222,114706.988
44.4444,-92.2222,114701.688
44.4444,-92.2222,114696.388
44.4444,-92.2222,114691.088
44.4444,-92.2222,114685.788
44.4444,-92.2222,114680.488
44.4444,-92.2222,114675.188
44.4444,-92.2222,114669.888
44.4444,-92.2222,114664.588
44.4444,-92.2222,114659.288
44.4444,-92.2222,114653.988
44.4444,-92.2222,114648.688
44.4444,-92.2222,114643.388
44.4444,-92.2222,114638.088
44.4444,-92.2222,114632.788
44.4444,-92.2222,114627.488
44.4444,-92.2222,114622.188
44.4444,-92.2222,114616.888
44.4444,-92.2222,114611.588
44.4444,-92.2222,114606.288
44.4444,-92.2222,114600.988
44.4444,-92.2222,114595.688
44.4444,-92.2222,114590.388
44.4444,-92.2222,114585.088
44.4444,-92.2222,114579.788
44.4444,-92.2222,114574.488
44.4444,-92.2222,114569.188
44.4444,-92.2222,114563.888
44.4444,-92.2222,114558.588
44.4444,-92.2222,114553.288
44.4444,-92.2222,114547.988
44.4444,-92.2222,114542.688
44.4444,-92.2222,114537.388
44.4444,-92.2222,114532.088
44.4444,-92.2222,114526.788
44.4444,-92.2222,114521.488
44.4444,-92.2222,114516.188
44.4444,-92.2222,114510.888
44.4444,-92.2222,114505.588
44.4444,-92.2222,114500.288
44.4444,-92.2222,114494.988
44.4444,-92.2222,114489.688
44.4444,-92.2222,114484.388
44.4444,-92.2222,114479.088
44.4444,-92.2222,114473.788
44.4444,-92.2222,114468.488
44.4444,-92.2222,114463.188
44.4444,-92.2222,114457.888
44.4444,-92.2222,114452.588
44.4444,-92.2222,114447.288
44.4444,-92.2222,114441.988
44.4444,-92.2222,114436.688
44.4444,-92.2222,114431.388
44.4444,-92.2222,114426.088
44.4444,-92.2222,114420.788
44.4444,-92.2222,114415.488
44.4444,-92.2222,114410.188
44.4444,-92.2222,114404.888
44.4444,-92.2222,114399.588
44.4444,-92.2222,114394.288
44.4444,-92.2222,114388.988
44.4444,-92.2222,114383.688
44.4444,-92.2222,114378.388
44.4444,-92.2222,114373.088
44.4444,-92.2222,114367.788
44.4444,-92.2222,114362.488
44.4444,-92.2222,114357.188
44.4444,-92.2222,114351.888
44.4444,-92.2222,114346.588
44.4444,-92.2222,114341.288
44.4444,-92.2222,114335.988
44.4444,-92.2222,114330.688
44.4444,-92.2222,114325.388
44.4444,-92.2222,114320.088
44.4444,-92.2222,114314.788
44.4444,-92.2222,114309.488
44.4444,-92.2222,114304.188
44.4444,-92.2222,114298.888
44.4444,-92.2222,114293.588
44.4444,-92.2222,114288.288
44.4444,-92.2222,114282.988
44.4444,-92.2222,114277.688
44.4444,-92.2222,114272.388
44.4444,-92.2222,114267.088
44.4444,-92.2222,114261.788
44.4444,-92.2222,114256.488
44.4444,-92.2222,114251.188
44.4444,-92.2222,114245.888
44.4444,-92.2222,114240.588
44.4444,-92.2222,114235.288
44.4444,-92.2222,114229.988
44.4444,-92.2222,114224.688
44.4444,-92.2222,114219.388
44.4444,-92.2222,114214.088
44.4444,-92.2222,114208.788
44.4444,-92.2222,114203.488
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
44.4444,-92.2222,
